activity_period,operating_airline,operating_airline_iata,published_airline,published_airline_iata,geo_summary,geo_region,activity_type,cargo_type,cargo_aircraft_type,cargo_weight_lbs,cargo_metric_tons
201011,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,479224,217.37600640000002
201011,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,9133,4.1427288
201011,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,5390,2.444904
201011,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Express,Passenger,1779,0.8069544
201011,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,12848,5.8278528
201011,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,39482,17.909035199999998
201011,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,3916,1.7762976000000001
201011,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,780109,353.85744239999997
201011,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,117712,53.3941632
201011,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,555102,251.79426719999998
201011,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,472678,214.40674080000002
201011,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Express,Passenger,16186,7.3419696
201011,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Mail,Passenger,31736,14.3954496
201011,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,4090,1.8552240000000002
201011,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,21511,9.7573896
201011,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,468182,212.36735519999996
201011,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,1068263,484.5640968
201012,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,2744252,1244.792707
201012,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,1939234,879.6365424
201012,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Cargo,Passenger,851,0.3860136
201012,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,12432,5.6391552
201012,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,2954,1.3399344
201012,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,72668,32.9622048
201012,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,7709,3.4968024
201012,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Mail,Passenger,12879,5.8419144
201012,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Deplaned,Express,Freighter,74047,33.5877192
201012,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Enplaned,Express,Freighter,110257,50.0125752
201012,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Combi,1002208,454.6015488
201012,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,18827,8.5399272
201012,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Combi,250099,113.44490640000001
201012,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Passenger,4735,2.147796
201012,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Combi,792594,359.52063839999994
201012,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,5985,2.7147959999999998
201012,Air China,CA,Air China,CA,International,Asia,Enplaned,Mail,Combi,10437,4.734223200000001
201012,Air China,CA,Air China,CA,International,Asia,Enplaned,Mail,Passenger,546,0.24766559999999999
201012,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,543411,246.4912296
201012,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,358085,162.427356
201012,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,88587,40.18306320000001
201012,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,751817,341.0241912
201012,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,19637,8.907343199999998
201012,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,650980,295.28452799999997
201012,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,57369,26.022578399999997
201012,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,34185,15.506316
201012,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,865,0.392364
201012,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,111332,50.50019520000001
201012,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,1524,0.6912864000000001
201012,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,68174,30.923726399999996
201012,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,5121,2.3228855999999998
201012,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,991616,449.7970176
201012,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,254520,115.450272
201012,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,898579,407.59543439999993
201012,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,73833,33.4906488
201012,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,138077,62.6317272
201012,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,608739,276.1240104
201012,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,129209,58.6092024
201012,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Cargo,Freighter,79161,35.9074296
201012,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,11206409,5083.227122
201012,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,144821,65.6908056
201012,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,218238,98.9927568
201012,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,78738,35.715556799999995
201012,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,1933992,877.2587712000001
201012,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,34046,15.443265599999998
201012,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Freighter,76066,34.5035376
201012,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,615707,279.2846952
201012,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,1169236,530.3654496
201012,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,173362,78.6370032
201012,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,454132,205.99427519999998
201012,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,634498,287.8082928
201012,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,137165,62.21804399999999
201012,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,445192,201.93909119999998
201012,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,401957,182.3276952
201012,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,49615,22.505364
201012,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,1629789,739.2722904
201012,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,335529,152.1959544
201012,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,205366,93.1540176
201012,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,104276,47.2995936
201012,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,2670057,1211.1378550000002
201012,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,117964,53.5084704
201012,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,41330,18.747288
201012,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,746606,338.6604816
201012,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,221045,100.266012
201012,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,617768,280.2195648
201012,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,735085,333.434556
201012,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Cargo,Passenger,352497,159.8926392
201012,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Mail,Passenger,59117,26.8154712
201012,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Cargo,Passenger,217884,98.83218240000001
201012,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Mail,Passenger,9491,4.3051176
201012,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,121946,55.314705599999996
201012,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,1088805,493.881948
201012,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,13,0.005896800000000001
201012,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,25775,11.69154
201012,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,468801,212.64813360000002
201012,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,666439,302.29673039999994
201012,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Freighter,904,0.4100544
201012,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,5947,2.6975592
201012,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Mail,Passenger,411,0.1864296
201012,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Cargo,Passenger,31306,14.200401600000001
201012,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Mail,Passenger,18607,8.4401352
201012,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Cargo,Passenger,258642,117.3200112
201012,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Mail,Passenger,20157,9.143215199999998
201012,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,5758965,2612.2665239999997
201012,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,1988301,901.8933336000001
201012,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,56406,25.5857616
201012,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Express,Passenger,515,0.233604
201012,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,107555,48.786947999999995
201012,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Express,Passenger,1248,0.5660928000000001
201012,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,114677,52.017487200000005
201012,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,327952,148.7590272
201012,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,22751,10.3198536
201012,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,16429,7.452194400000001
201012,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,432729,196.28587439999998
201012,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,146362,66.3898032
201012,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,270724,122.8004064
201012,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,338177,153.3970872
201012,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Cargo,Passenger,5479,2.4852743999999998
201012,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Mail,Passenger,13502,6.1245072
201012,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Cargo,Passenger,52955,24.020388
201012,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Mail,Passenger,1309,0.5937624
201012,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,166949,75.72806640000002
201012,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,40931,18.5663016
201012,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,239882,108.81047520000001
201012,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,28076,12.7352736
201012,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,1406349,637.9199064
201012,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,1138,0.5161968
201012,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Freighter,119908,54.390268799999994
201012,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,35732,16.208035199999998
201012,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Passenger,4341,1.9690776
201012,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,1640168,743.9802047999999
201012,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,27488,12.468556800000002
201012,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Freighter,490,0.222264
201012,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Cargo,Passenger,528926,239.9208336
201012,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Cargo,Passenger,263553,119.54764080000001
201012,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,947468,429.7714848
201012,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,824696,374.08210560000003
201012,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Mail,Passenger,35714,16.1998704
201012,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,951365,431.53916399999997
201012,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,1382077,626.9101272
201012,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,1034,0.4690224
201012,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,483443,219.28974480000002
201012,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,48629,22.058114399999997
201012,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,8916,4.0442976
201012,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Cargo,Passenger,262856,119.23148159999998
201012,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Express,Passenger,110,0.049895999999999996
201012,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Mail,Passenger,2656,1.2047616
201012,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Cargo,Passenger,159395,72.301572
201012,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Express,Passenger,19548,8.866972800000001
201012,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Mail,Passenger,68749,31.1845464
201012,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,805558,365.4011088
201012,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Express,Passenger,23540,10.677744
201012,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,22754,10.3212144
201012,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,413694,187.6515984
201012,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Express,Passenger,7929,3.5965943999999994
201012,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Mail,Passenger,25268,11.4615648
201012,Southern Air,9S,Southern Air,9S,International,Asia,Deplaned,Cargo,Freighter,75772,34.3701792
201012,Southern Air,9S,Southern Air,9S,International,Asia,Deplaned,Express,Freighter,11110,5.039496
201012,Southern Air,9S,Southern Air,9S,International,Asia,Deplaned,Mail,Freighter,2536,1.1503296
201012,Southern Air,9S,Southern Air,9S,International,Asia,Enplaned,Cargo,Freighter,94337,42.7912632
201012,Southern Air,9S,Southern Air,9S,International,Asia,Enplaned,Mail,Freighter,57,0.025855200000000002
201012,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Cargo,Passenger,267888,121.51399679999999
201012,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,249605,113.220828
201012,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,14828,6.7259808
201012,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,369,0.16737839999999998
201012,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Cargo,Passenger,572317,259.6029912
201012,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Cargo,Passenger,457935,207.719316
